ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mi_upb,net_sls_amt,non_mi_amt,exp_amt,lgl_cst,other_cst,ti_ins_cst,misc_exp,loss_cal,mod_cst,step_mod_flag,dfrd_pmt_mod,eltv
F117Q2004121,201806,278633,1,13,346,NULL,NULL,NULL,NULL,4.625,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2004097,201801,384662,1,8,352,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,94
F117Q2004097,201802,384662,2,9,351,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,93
F117Q2004097,201803,384662,3,10,350,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,93
F117Q2004097,201804,384662,4,11,349,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2004097,201805,384662,5,12,348,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2004097,201806,384662,6,13,347,NULL,NULL,NULL,NULL,4.375,0,201711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,90
F117Q2004110,201711,422000,1,6,354,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201712,421703,2,7,353,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201801,421703,3,8,352,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201802,421703,4,9,351,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201803,421703,5,10,350,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201804,421123,6,11,349,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201805,421123,6,12,348,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004110,201806,421123,7,13,347,NULL,NULL,NULL,NULL,4.375,0,201710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2004159,201804,45908,1,11,349,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,65
F117Q2004239,201712,136400,1,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2004212,201709,67000,1,3,177,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2004212,201805,65030,1,11,169,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2004212,201806,65030,1,12,168,NULL,NULL,NULL,NULL,3.375,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,72
F117Q2004230,201711,123000,1,6,354,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2004230,201712,122067,1,7,353,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2004314,201804,335909,1,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2004280,201707,150000,1,2,358,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,17
F117Q2004322,201709,143000,1,4,356,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2004453,201711,257000,1,6,354,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2004423,201707,319000,1,2,358,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2004515,201709,83000,1,4,356,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201712,335008,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201801,334555,2,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201802,334101,2,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201803,333645,2,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201804,333188,2,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201805,332728,2,12,348,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004517,201806,332728,2,13,347,NULL,NULL,NULL,NULL,4.5,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2004615,201707,275000,1,2,358,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2004552,201707,163000,1,2,358,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2004552,201708,162000,2,3,357,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2004552,201709,162000,2,4,356,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2004552,201710,162000,3,5,355,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2004552,201801,161425,1,8,352,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2004552,201803,160868,1,10,350,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2004552,201806,160230,1,13,347,NULL,NULL,NULL,NULL,4.75,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,72
F117Q2004570,201708,52000,1,2,358,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004570,201709,52000,2,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004570,201712,52000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004570,201802,51444,1,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004570,201803,51373,2,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004581,201803,116088,1,10,350,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2004581,201804,115917,1,11,349,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2004769,201711,397000,1,5,355,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004624,201710,274000,1,5,354,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,87
F117Q2004624,201802,272475,1,9,350,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2004769,201712,397000,1,6,354,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004818,201712,47461,1,7,353,NULL,NULL,NULL,NULL,4.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,13
F117Q2004891,201709,274000,1,4,356,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2004891,201710,274000,1,5,355,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2004891,201711,274000,1,6,354,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2004891,201712,273348,1,7,353,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2004891,201801,272544,1,8,352,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2005219,201801,121651,1,7,173,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2004909,201802,35162,1,9,351,NULL,NULL,NULL,NULL,5.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,30
F117Q2005018,201803,627245,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2005061,201712,148757,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,63
F117Q2005126,201801,327799,1,8,172,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2005129,201712,238384,1,7,173,NULL,NULL,NULL,NULL,3.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005129,201801,238384,2,8,172,NULL,NULL,NULL,NULL,3.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005129,201802,235144,2,9,171,NULL,NULL,NULL,NULL,3.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005534,201710,66000,1,4,176,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,14
F117Q2005469,201712,73846,1,7,353,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2005469,201803,73468,1,10,350,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,68
F117Q2005528,201712,59000,1,6,234,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2005546,201711,202000,1,6,354,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005546,201712,201583,2,7,353,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005546,201801,201583,3,8,352,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005546,201802,201098,4,9,351,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005546,201803,200116,3,10,350,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201710,224000,1,5,355,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201711,224000,2,6,354,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201712,223895,2,7,353,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201801,223639,3,8,352,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201802,223381,3,9,351,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201803,223122,3,10,350,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201804,222862,3,11,349,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201805,222601,3,12,348,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005566,201806,228579,3,13,376,NULL,Y,NULL,NULL,5.375,0,201802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,N,
F117Q2005594,201804,345280,1,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2005594,201805,345280,1,12,348,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2005594,201806,344321,1,13,347,NULL,NULL,NULL,NULL,4.5,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,80
F117Q2005599,201708,369000,1,3,356,NULL,NULL,NULL,NULL,5.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,64
F117Q2005774,201806,94659,1,13,347,NULL,NULL,NULL,NULL,4.875,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,61
F117Q2005940,201711,201000,1,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2005808,201711,417000,1,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005879,201707,168000,1,2,358,NULL,NULL,NULL,NULL,4.35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2005889,201802,297140,1,9,351,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2005946,201802,491166,1,9,351,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2005946,201806,488478,1,13,347,NULL,NULL,NULL,NULL,4.875,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,75
F117Q2005940,201712,201451,2,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,87
F117Q2005940,201801,201451,3,8,352,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,86
F117Q2005940,201802,201451,4,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2005940,201803,201451,5,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2005940,201804,201451,6,11,349,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2005940,201805,201451,7,12,348,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2005940,201806,201451,8,13,347,NULL,NULL,NULL,NULL,4.625,0,201709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,82
F117Q2006088,201711,422000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2006052,201708,83000,1,3,357,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006052,201709,83000,1,4,356,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006052,201710,83000,1,5,355,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006123,201708,230000,1,3,357,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2006123,201712,229694,1,7,353,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006123,201801,228739,2,8,352,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201710,195000,1,5,355,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201711,195000,2,6,354,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201712,194888,3,7,353,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201801,194888,4,8,352,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201802,194616,4,9,351,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201803,194342,4,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201804,194068,4,11,374,NULL,Y,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2006143,201805,194068,5,12,373,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006143,201806,194068,6,13,372,NULL,NULL,NULL,NULL,4.25,0,201711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2006154,201708,222000,1,3,177,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2006050,201803,136603,1,10,350,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,58
F117Q2006149,201803,284761,1,10,350,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2006088,201712,420718,2,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2006284,201805,104592,1,11,169,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006176,201711,362000,1,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006176,201712,362136,1,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006176,201801,361177,2,8,352,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006176,201802,360695,1,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006230,201801,277462,1,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2006230,201802,277462,1,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2006230,201803,277462,2,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2006230,201804,277080,2,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2006230,201805,276311,2,12,348,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2006230,201806,275536,2,13,347,NULL,NULL,NULL,NULL,4.5,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,78
F117Q2006175,201805,379477,1,12,348,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2006175,201806,378939,1,13,347,NULL,NULL,NULL,NULL,4.375,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,84
F117Q2006209,201806,113656,1,13,167,NULL,NULL,NULL,NULL,4.25,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2006222,201804,187362,1,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2006249,201707,117000,1,2,178,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,71
F117Q2006249,201806,111816,1,13,167,NULL,NULL,NULL,NULL,4.25,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,66
F117Q2006251,201709,78000,1,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2006259,201711,170000,1,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006259,201712,170114,2,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006259,201801,169891,2,8,352,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006259,201802,169667,2,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006259,201803,169441,2,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2006259,201804,168988,1,11,349,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
