ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1006572,4/1/2018,69340,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,39
F112Q1006572,5/1/2018,69194,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,38
F112Q1006572,6/1/2018,69047,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,38
F112Q1006574,3/1/2018,222306,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,47
F112Q1006574,4/1/2018,221851,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,46
F112Q1006574,5/1/2018,221393,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,46
F112Q1006574,6/1/2018,220934,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,44
F112Q1006579,3/1/2018,118837,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,42
F112Q1006579,4/1/2018,118392,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,41
F112Q1006579,5/1/2018,117946,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,42
F112Q1006579,6/1/2018,117498,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,41
F112Q1006589,3/1/2018,143411,0,73,287,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,63
F112Q1006589,4/1/2018,143090,0,74,286,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,62
F112Q1006589,5/1/2018,142767,0,75,285,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,60
F112Q1006589,6/1/2018,141787,0,76,284,NULL,NULL,NULL,NULL,4.625,0,NULL,0,NULL,60
F112Q1006590,3/1/2018,372369,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,59
F112Q1006590,4/1/2018,371080,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,57
F112Q1006590,5/1/2018,369808,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,57
F112Q1006590,6/1/2018,368531,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,58
F112Q1006595,3/1/2018,354829,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1006595,4/1/2018,354076,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1006595,5/1/2018,353321,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1006595,6/1/2018,352564,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,51
F112Q1006602,3/1/2018,200768,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,29
F112Q1006602,4/1/2018,200335,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,28
F112Q1006602,5/1/2018,199900,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,28
F112Q1006602,6/1/2018,199464,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,28
F112Q1006603,3/1/2018,184167,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1006603,4/1/2018,183776,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1006603,5/1/2018,183384,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1006603,6/1/2018,182991,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,25
F112Q1006607,3/1/2018,409585,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1006607,4/1/2018,408716,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,24
F112Q1006607,5/1/2018,407845,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,23
F112Q1006607,6/1/2018,406971,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,23
F112Q1006610,3/1/2018,186336,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1006610,4/1/2018,185941,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1006610,5/1/2018,185544,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1006610,6/1/2018,185147,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,58
F112Q1006612,3/1/2018,363390,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1006612,4/1/2018,362603,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1006612,5/1/2018,361813,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1006612,6/1/2018,361020,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,40
F112Q1006613,3/1/2018,217715,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006613,4/1/2018,217056,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1006613,5/1/2018,216394,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1006613,6/1/2018,215731,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,52
F112Q1006616,3/1/2018,129115,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,28
F112Q1006616,4/1/2018,128568,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,28
F112Q1006616,5/1/2018,128568,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,28
F112Q1006616,6/1/2018,127328,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,27
F112Q1006619,5/1/2018,121344,0,73,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,67
F112Q1006619,6/1/2018,121090,0,74,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,66
F112Q1006626,4/1/2018,21127,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,7
F112Q1006626,5/1/2018,20555,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,7
F112Q1006626,6/1/2018,19981,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,7
F112Q1006628,4/1/2018,72304,0,73,288,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,56
F112Q1006628,5/1/2018,72148,0,74,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,55
F112Q1006628,6/1/2018,71982,0,75,286,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,55
F112Q1006629,3/1/2018,341402,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1006629,4/1/2018,340619,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,37
F112Q1006629,5/1/2018,339834,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1006629,6/1/2018,339045,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,38
F112Q1006632,3/1/2018,508435,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,63
F112Q1006632,4/1/2018,506867,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,62
F112Q1006632,5/1/2018,504893,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,61
F112Q1006632,6/1/2018,502014,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,62
F112Q1006635,3/1/2018,337705,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1006635,4/1/2018,337705,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006635,5/1/2018,336896,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006635,6/1/2018,336084,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,50
F112Q1006636,3/1/2018,207403,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,36
F112Q1006636,4/1/2018,206939,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,35
F112Q1006636,5/1/2018,206475,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,35
F112Q1006636,6/1/2018,206008,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,35
F112Q1006637,3/1/2018,363982,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1006637,4/1/2018,362947,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1006637,5/1/2018,361908,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1006637,6/1/2018,360866,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,46
F112Q1006641,3/1/2018,169492,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,38
F112Q1006641,4/1/2018,169114,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,37
F112Q1006641,5/1/2018,168735,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,36
F112Q1006641,6/1/2018,167973,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,35
F112Q1006643,3/1/2018,156494,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,59
F112Q1006643,4/1/2018,156156,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,58
F112Q1006643,5/1/2018,155817,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,57
F112Q1006643,6/1/2018,155478,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,56
F112Q1006644,3/1/2018,124770,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1006644,4/1/2018,124510,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1006644,5/1/2018,124249,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,52
F112Q1006644,6/1/2018,123987,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,52
F112Q1006645,3/1/2018,156105,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,23
F112Q1006645,4/1/2018,155409,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1006645,5/1/2018,154711,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1006645,6/1/2018,154010,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,22
F112Q1006646,4/1/2018,67247,0,73,255,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,34
F112Q1006646,5/1/2018,67075,0,74,254,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,34
F112Q1006646,6/1/2018,66903,0,75,253,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,34
F112Q1006647,3/1/2018,175789,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1006647,4/1/2018,175416,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1006647,5/1/2018,175042,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1006647,6/1/2018,174667,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,48
F112Q1006653,5/1/2018,194891,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,55
F112Q1006653,6/1/2018,194390,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,56
F112Q1006654,4/1/2018,124484,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,47
F112Q1006654,5/1/2018,122387,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1006654,6/1/2018,120300,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,44
F112Q1006655,3/1/2018,62914,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1006655,4/1/2018,62783,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1006655,5/1/2018,62651,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1006655,6/1/2018,62519,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,55
F112Q1006657,4/1/2018,68288,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1006657,5/1/2018,68146,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1006657,6/1/2018,68003,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,39
F112Q1006659,3/1/2018,105601,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,63
F112Q1006659,4/1/2018,105353,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,64
F112Q1006659,5/1/2018,105104,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,63
F112Q1006659,6/1/2018,104854,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,60
F112Q1006660,5/1/2018,170467,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1006660,6/1/2018,170106,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,61
F112Q1006661,3/1/2018,122606,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,56
F112Q1006661,4/1/2018,122339,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,56
F112Q1006661,5/1/2018,122071,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,55
F112Q1006661,6/1/2018,121803,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,55
F112Q1006662,3/1/2018,331837,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,37
F112Q1006662,4/1/2018,331121,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,31
F112Q1006662,5/1/2018,330402,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,31
F112Q1006662,6/1/2018,329682,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,31
F112Q1006663,4/1/2018,178874,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,67
F112Q1006663,5/1/2018,178449,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,66
F112Q1006663,6/1/2018,177923,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,65
F112Q1006664,4/1/2018,366519,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006664,5/1/2018,365741,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006664,6/1/2018,364962,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1006665,4/1/2018,162956,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,78
F112Q1006665,5/1/2018,162610,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,74
F112Q1006665,6/1/2018,162263,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,77
F112Q1006666,3/1/2018,92523,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,32
F112Q1006666,4/1/2018,92343,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,32
F112Q1006666,5/1/2018,92162,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,32
F112Q1006666,6/1/2018,91981,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,32
F112Q1006669,3/1/2018,324260,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1006669,4/1/2018,323584,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1006669,5/1/2018,322906,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1006669,6/1/2018,322225,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1006670,4/1/2018,79105,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,69
F112Q1006670,5/1/2018,78769,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,69
F112Q1006670,6/1/2018,78769,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,66
F112Q1006672,3/1/2018,173151,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1006672,4/1/2018,172784,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006672,5/1/2018,172416,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006672,6/1/2018,172046,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,48
F112Q1006673,3/1/2018,163540,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1006673,4/1/2018,163199,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1006673,5/1/2018,162857,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,41
F112Q1006673,6/1/2018,162514,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,41
F112Q1006674,3/1/2018,191216,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,61
F112Q1006674,4/1/2018,190799,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1006674,5/1/2018,190380,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1006674,6/1/2018,189960,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,58
F112Q1006675,3/1/2018,176229,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1006675,4/1/2018,175861,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1006675,5/1/2018,175493,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1006675,6/1/2018,175123,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,52
F112Q1006676,3/1/2018,305802,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1006676,4/1/2018,305141,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1006676,5/1/2018,304479,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006676,6/1/2018,303815,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,50
F112Q1006677,3/1/2018,193069,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,29
F112Q1006677,4/1/2018,190785,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,27
F112Q1006677,5/1/2018,188493,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,26
F112Q1006677,6/1/2018,186194,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,25
F112Q1006680,3/1/2018,347182,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1006680,4/1/2018,346446,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1006680,5/1/2018,345707,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1006680,6/1/2018,344966,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,54
F112Q1006686,3/1/2018,184578,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1006686,4/1/2018,184578,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006686,5/1/2018,184186,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1006686,6/1/2018,183399,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,48
F112Q1006691,3/1/2018,224016,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,46
F112Q1006691,4/1/2018,224016,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,45
F112Q1006691,5/1/2018,223516,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,44
F112Q1006691,6/1/2018,223014,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,45
F112Q1006697,3/1/2018,254701,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,62
F112Q1006697,4/1/2018,253925,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1006697,5/1/2018,253146,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1006697,6/1/2018,252365,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,60
F112Q1006698,3/1/2018,207743,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,37
F112Q1006698,4/1/2018,207300,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1006698,5/1/2018,206855,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1006698,6/1/2018,206408,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,36
F112Q1006699,3/1/2018,241828,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1006699,4/1/2018,241307,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1006699,5/1/2018,240785,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1006699,6/1/2018,240261,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,52
F112Q1006704,3/1/2018,291939,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1006704,4/1/2018,291103,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1006704,5/1/2018,290136,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1006704,6/1/2018,289166,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1006705,3/1/2018,258624,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,31
F112Q1006705,4/1/2018,258065,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,30
F112Q1006705,5/1/2018,257504,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,30
F112Q1006705,6/1/2018,256942,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,30
F112Q1006708,3/1/2018,122073,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,16
F112Q1006708,4/1/2018,121794,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,15
F112Q1006708,5/1/2018,121513,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,15
F112Q1006708,6/1/2018,121232,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,15
F112Q1006709,3/1/2018,189354,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,51
F112Q1006709,4/1/2018,188746,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1006709,5/1/2018,188137,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,49
F112Q1006709,6/1/2018,187525,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,49
F112Q1006711,3/1/2018,174359,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1006711,4/1/2018,173986,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1006711,5/1/2018,173612,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1006711,6/1/2018,173237,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,55
F112Q1006712,3/1/2018,175300,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,71
F112Q1006712,4/1/2018,174928,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,71
F112Q1006712,5/1/2018,174555,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,70
F112Q1006712,6/1/2018,174181,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,68
F112Q1006713,5/1/2018,54721,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,36
F112Q1006713,6/1/2018,54608,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,36
F112Q1006714,4/1/2018,134218,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1006714,5/1/2018,133902,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1006714,6/1/2018,133584,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,46
F112Q1006715,3/1/2018,222772,0,73,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1006715,4/1/2018,222301,0,74,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,41
F112Q1006715,5/1/2018,221829,0,75,284,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,40
F112Q1006715,6/1/2018,221248,0,76,283,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,40
F112Q1006716,5/1/2018,351084,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1006716,6/1/2018,350377,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,NULL
F112Q1006717,4/1/2018,297624,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,70
F112Q1006717,5/1/2018,296774,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,67
F112Q1006717,6/1/2018,296122,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,66
